ID,K.1,K.2,K.3,L.1,L.2,L.3
ENSG00000108176,-0.687451177076244,-1.02833605827108,-0.994247570151593,0.812442300181016,0.846530788300499,1.0510617170174
ENSG00000176986,-0.343558585132661,-1.32898516102537,-0.916714858866174,0.75247709621739,0.81280933555776,1.02397217324905
ENSG00000095585,-0.560892758763438,-1.06772356487498,-1.02717710038606,0.614954711415336,1.14205874977134,0.898779962837798
ENSG00000066468,-0.676401323748316,-0.94252643473126,-1.02569053191343,0.837185244967178,1.26963855031446,0.537794495111366
ENSG00000148985,-0.853261713624702,-0.873028394249212,-0.971861797371764,0.609472652589072,0.965272903830261,1.12340634882634
ENSG00000132256,-0.64342670114473,-0.994386719950947,-0.994386719950947,0.900797381602622,1.25175740040884,0.479645359035162
ENSG00000166441,-0.492467552116272,-1.00367954393247,-1.15704314147733,0.785562427424225,1.09228962251394,0.775338187587901
ENSG00000175220,-0.540171825454556,-1.24474377169963,-0.822000603952584,0.499071795256926,1.13318654687749,0.974657858972349
ENSG00000167985,-0.294355113959288,-0.932715602063768,-1.25189584611601,0.748300349944696,1.32282478923873,0.40784142295564
ENSG00000162227,-0.816218590665268,-0.495833723301331,-1.31968052509431,0.73993647938814,1.0145520799858,0.87724427968697
ENSG00000174851,-0.466600390080649,-0.708541333085431,-1.29611219466847,0.466600390080649,1.43436416209977,0.570289365654127
ENSG00000174080,-0.534464476403182,-1.23654207262511,-0.857040669261907,0.566089593350116,1.07841648789044,0.983541137049643
ENSG00000134612,-0.711382684539303,-0.927498943133522,-1.03555707243063,0.747402060971673,1.23366364280867,0.693372996323119
ENSG00000110074,-0.666226467350889,-1.02527067131245,-0.953461830520134,0.817822909023546,1.27261223404152,0.554523826118405
ENSG00000110911,-0.712950738260872,-0.967576001925469,-1.01850105465839,0.662025685527952,0.967576001925469,1.06942610739131
ENSG00000139531,-0.350077083070549,-0.85574398083912,-1.37437669649919,0.85574398083912,0.99836797764564,0.726085801924102
ENSG00000008405,-0.700277161565704,-0.983081399890315,-1.02348200536526,0.713744030057352,0.996548268381963,0.996548268381963
ENSG00000089053,0.187363392540969,-1.56916841253062,-0.620641237791964,0.398147209149561,1.38180501998965,0.222494028642401
ENSG00000033030,-0.56049521555769,-1.3387034487287,-0.727254122665763,0.690196587752859,0.884748646045611,1.05150755315368
ENSG00000182196,-0.362620741195757,-1.40071149050126,-0.789233377896647,0.632808744439654,0.817674220343373,1.10208264481063
ENSG00000177169,-0.315222408766705,-1.75999178228077,-0.210148272511136,0.656713351597301,0.788056021916761,0.840593090044546
ENSG00000136158,-0.408877716782512,-1.09206580052038,-1.02995779290785,0.336418374567889,1.26803848875589,0.926444446886957
ENSG00000183098,-0.52785074734959,-1.0730080765795,-1.04704820375902,0.848022512135408,1.15954098598107,0.640343529571635
ENSG00000139793,-0.972451147909046,-0.464032705433777,-1.21455516813536,0.807013400754395,1.00069661693545,0.843329003788343
ENSG00000100911,-0.65611220819621,-0.989459539779768,-1.05295426960521,0.994750767265221,0.994750767265221,0.709024483050743
ENSG00000165516,-0.55250599191167,-0.953688686675557,-1.16483747339339,0.735501607067126,0.883305757769611,1.05222478714388
ENSG00000140044,-0.365578717572752,-1.10748846794099,-1.04297457660462,0.344074087127297,1.27952551150463,0.892442163486425
ENSG00000214515,-0.103961001147182,-1.1695612629058,-1.11758076233221,0.935649010324641,1.1955515131926,0.259902502867956
ENSG00000198146,-0.777563706937108,-0.911338108130589,-1.0116689090257,0.677232906041997,0.877894507832218,1.14544331021918
ENSG00000181827,-0.676222607419334,-0.923190864042047,-1.0995967616297,0.805586932316945,1.08783636845719,0.805586932316945
ENSG00000156232,-0.813852492430175,-0.841597463763022,-1.03581226309295,0.656630988210709,0.850845787540637,1.1837854435348
ENSG00000181991,-0.566560195624018,-0.646860065869941,-1.36955889808326,0.905604092217918,1.11973707954038,0.557637987818915
ENSG00000063854,-0.712511800303959,-0.49456701432863,-1.39987612530307,0.930456586279287,0.746041767377086,0.930456586279287
ENSG00000153443,-0.841843313584379,-1.04048049993575,-0.841843313584379,0.775630918133922,0.974268104485292,0.974268104485292
ENSG00000180019,-0.727344973291728,-1.17760614723423,-0.796615923129036,0.796615923129036,0.969793297722304,0.93515782280365
ENSG00000158717,-0.697111504092156,-0.697111504092156,-1.27556573089203,0.99375469732286,0.771272302399832,0.904761739353649
ENSG00000198931,-0.759724206980803,-0.887870458760697,-0.997710103143464,0.796337421775058,1.30892242889464,0.540044918215269
ENSG00000002834,-0.728378026762827,-0.688006034517312,-1.2633069240159,0.876408664996381,0.846129670812245,0.957152649487411
ENSG00000108788,-0.385562872717707,-1.23973292920001,-0.955009577039242,0.557583231314837,1.16262035465647,0.860101792985652
ENSG00000131470,-0.59543228638947,-1.14360804211311,-0.935679307183453,0.6710427354548,1.04909498078145,0.954581919449785
ENSG00000175155,-0.723234255600276,-0.7709200306948,-1.10472045635647,0.882186839248688,1.3113588150994,0.405329088303451
ENSG00000136463,-0.760519519604886,-0.715115369180714,-1.19185894863452,0.942136121301575,1.10105064778618,0.624307068332369
ENSG00000154263,-0.648260364237332,-0.817371763603593,-1.21196502879153,0.986483162969853,0.986483162969853,0.704630830692752
ENSG00000071655,-0.682064897181896,-0.48563020679351,-1.33684719847651,0.463804130083688,1.34776023683142,0.692977935536805
ENSG00000104969,-0.234888454469902,-1.49429038056384,-0.714660616791402,0.904570431043662,1.08448499191422,0.454784028867255
ENSG00000142453,-0.703543126729149,-0.604607374532862,-1.19822188771058,0.516664483691718,1.47304342158915,0.516664483691718
ENSG00000130164,0.964889044139518,-1.07487639632123,-1.13486949751125,0.844902841759474,-0.444948833825997,0.844902841759474
ENSG00000187867,-0.50548803153938,-1.13609686296474,-0.985951903101563,0.875845599201896,1.17613551892826,0.575555679475532
ENSG00000085872,-0.499937511716309,-0.724909391988648,-1.37482815721985,0.649918765231202,1.04986877460425,0.899887521089356
ENSG00000105643,-0.346791104333256,-1.40839652576159,-0.813897489761724,0.71481431709508,0.96959961823788,0.884671184523613
ENSG00000105221,-0.0796449300335787,-1.18743350231881,-1.12226946865498,0.854372885814756,1.22363574324317,0.311339271949445
ENSG00000188493,-0.71352883292852,-0.79830453585072,-1.17979519900062,1.06676092843769,0.854821671132187,0.770045968209986
ENSG00000105722,-0.520607210879051,-0.7582757201934,-1.30151802719763,1.10911971013363,1.00726177757034,0.46401947056611
ENSG00000105486,-0.396221337174533,-0.924516453407244,-1.24149352314687,1.13583449990033,0.977345965030515,0.449050848797804
ENSG00000083845,-0.408517418218877,-0.756685672382692,-1.29982814887824,0.817034836437752,1.34625058276675,0.301745820275306
ENSG00000125817,-0.11915278286654,-1.12736863789111,-1.20069342734744,0.41245194069187,1.14569983525519,0.889063072158031
ENSG00000101182,-0.170410450377806,-1.48500535329232,-0.813101291802678,0.793625811759501,1.02733157227764,0.647559711435667
ENSG00000159147,-0.801208917884055,-0.676883396143426,-1.21562732368615,0.897906545904545,0.939348386484755,0.856464705324335
ENSG00000099954,-0.801090815398712,-0.875610891249755,-0.98739100502632,0.875610891249755,1.24821127050497,0.540270549920062
ENSG00000099972,-0.512694587078737,-0.823767707328757,-1.30765922771768,0.990825494129694,0.818007093990794,0.835288934004684
ENSG00000100075,-0.413608196896624,-0.699107660241197,-1.4238370671928,1.10173510854765,0.904081633924481,0.530736181858501
ENSG00000128185,-0.642243838491611,-0.845057682225804,-1.14927844782709,0.946464604092901,1.18308075511613,0.507034609335483
ENSG00000128294,-0.275701681578328,-1.41001717150059,-0.866490999246174,0.929508526464078,0.764087517517081,0.858613808343937
ENSG00000102103,-0.815298977887684,-0.869955892606411,-1.00659817940323,0.633109262158593,0.879065378392866,1.17967840934587
ENSG00000134597,-0.433491897719506,-1.45278365722213,-0.609231856254441,0.761539820318051,1.21846371250888,0.515503878369143
